timestamp,value
1762687867671,47.1563
1762687868671,46.8954
1762687869671,46.6978
1762687870671,46.2987
1762687871671,46.1348
1762687872671,45.8539
1762687873671,45.5211
1762687874671,45.1412
1762687875671,44.7469
1762687876671,44.9936
1762687877671,44.7348
1762687878671,44.9669
1762687879671,44.7167
1762687880671,44.5141
1762687881671,44.1650
1762687882671,44.5566
1762687883671,44.5027
1762687884671,44.2400
1762687885671,43.8442
1762687886671,43.7702
1762687887671,43.6201
1762687888671,44.0072
1762687889671,43.8267
1762687890671,44.1163
1762687891671,43.7879
1762687892671,43.7893
1762687893671,43.4540
1762687894671,43.7199
1762687895671,43.5280
1762687896671,43.8988
1762687897671,43.5262
1762687898671,43.1779
1762687899671,43.5779
1762687900671,43.6634
1762687901671,43.8963
1762687902671,43.5983
1762687903671,43.2574
1762687904671,43.1421
1762687905671,42.8995
1762687906671,43.2521
1762687907671,43.2835
1762687908671,43.2378
1762687909671,43.0396
1762687910671,42.7557
1762687911671,42.3840
1762687912671,42.7365
1762687913671,42.5121
1762687914671,42.7437
1762687915671,42.8944
1762687916671,42.7662
1762687917671,42.6191
1762687918671,42.2997
1762687919671,42.5814
1762687920671,42.2145
1762687921671,42.6047
1762687922671,42.5118
1762687923671,42.7849
1762687924671,42.6644
1762687925671,42.3356
1762687926671,41.9594
1762687927671,41.7782
1762687928671,41.7564
1762687929671,42.0309
1762687930671,42.3364
1762687931671,42.5496
1762687932671,42.8212
1762687933671,43.1562
1762687934671,42.9604
1762687935671,42.6940
1762687936671,42.4771
1762687937671,42.4195
1762687938671,42.3601
1762687939671,42.4393
1762687940671,42.6122
1762687941671,42.8589
1762687942671,43.2475
1762687943671,43.0074
1762687944671,43.0584
1762687945671,42.8393
1762687946671,43.0752
1762687947671,43.0846
1762687948671,42.9919
1762687949671,42.7099
1762687950671,42.4340
1762687951671,42.4985
1762687952671,42.2488
1762687953671,42.3217
1762687954671,42.3608
1762687955671,42.0490
1762687956671,41.7781
1762687957671,41.7629
1762687958671,41.8926
1762687959671,42.0726
1762687960671,41.9604
1762687961671,42.2324
1762687962671,42.4357
1762687963671,42.7246
1762687964671,42.9321
1762687965671,42.6259
1762687966671,42.3998
1762687967671,42.0882
1762687968671,41.9863
1762687969671,42.0466
1762687970671,42.3729
1762687971671,42.6738
1762687972671,42.2891
1762687973671,42.6765
1762687974671,42.9637
1762687975671,43.2048
1762687976671,43.0671
1762687977671,43.2524
1762687978671,43.5542
1762687979671,43.7946
1762687980671,43.9938
1762687981671,44.1678
1762687982671,43.9148
1762687983671,43.6636
1762687984671,43.4268
1762687985671,43.3043
1762687986671,43.5425
1762687987671,43.3441
1762687988671,43.3826
1762687989671,43.1010
1762687990671,43.1312
1762687991671,43.5080
1762687992671,43.1193
1762687993671,42.9512
1762687994671,42.8082
1762687995671,42.5446
1762687996671,42.3950
1762687997671,42.0199
1762687998671,42.3948
1762687999671,42.4067
1762688000671,42.1451
1762688001671,42.1688
1762688002671,41.8667
1762688003671,41.7612
1762688004671,41.7082
1762688005671,42.0796
1762688006671,42.4037
1762688007671,42.1245
1762688008671,41.9004
1762688009671,41.7691
1762688010671,42.0852
1762688011671,41.7889
1762688012671,42.0363
1762688013671,41.8461
1762688014671,42.2162
1762688015671,42.3886
1762688016671,42.7295
1762688017671,42.6518
1762688018671,42.2632
1762688019671,42.5276
1762688020671,42.4444
1762688021671,42.7089
1762688022671,42.4785
1762688023671,42.5185
1762688024671,42.9000
1762688025671,43.1117
1762688026671,42.8731
1762688027671,43.1176
1762688028671,43.4825
1762688029671,43.3770
1762688030671,43.0119
1762688031671,43.3494
1762688032671,43.4225
1762688033671,43.5545
1762688034671,43.9450
1762688035671,43.9767
1762688036671,43.8618
1762688037671,43.6662
1762688038671,43.5957
1762688039671,43.3000
1762688040671,43.4912
1762688041671,43.4304
1762688042671,43.7988
1762688043671,43.4990
1762688044671,43.1686
1762688045671,43.1585
1762688046671,43.5441
1762688047671,43.8591
1762688048671,43.7660
1762688049671,44.1563
1762688050671,43.8835
1762688051671,44.0089
1762688052671,44.2576
1762688053671,44.1889
1762688054671,44.2267
1762688055671,43.9577
1762688056671,43.9482
1762688057671,43.9072
1762688058671,44.0198
1762688059671,43.8321
1762688060671,43.9587
1762688061671,43.9655
1762688062671,44.0877
1762688063671,44.2386
1762688064671,44.0073
1762688065671,44.3606
1762688066671,44.4233
1762688067671,44.0633
1762688068671,44.3492
1762688069671,44.2974
1762688070671,44.6536
1762688071671,44.7330
1762688072671,44.4501
1762688073671,44.3372
1762688074671,44.7111
1762688075671,44.8456
1762688076671,44.8589
1762688077671,44.6942
1762688078671,44.4797
1762688079671,44.6601
1762688080671,44.5847
1762688081671,44.2089
1762688082671,44.5886
1762688083671,44.3545
1762688084671,44.4691
1762688085671,44.4986
1762688086671,44.3955
1762688087671,44.2496
1762688088671,44.4284
1762688089671,44.3698
1762688090671,44.3843
1762688091671,44.3213
1762688092671,44.0606
1762688093671,43.8029
1762688094671,43.7762
1762688095671,43.5394
1762688096671,43.8918
1762688097671,43.6885
1762688098671,43.9046
1762688099671,44.1153
1762688100671,44.3603
1762688101671,44.1035
1762688102671,44.3519
1762688103671,43.9970
1762688104671,44.0377
1762688105671,44.2596
1762688106671,43.9414
1762688107671,43.8432
1762688108671,43.8464
1762688109671,43.6966
1762688110671,44.0345
1762688111671,44.1116
1762688112671,43.7307
1762688113671,43.5621
1762688114671,43.6820
1762688115671,43.7844
1762688116671,43.9118
1762688117671,43.7874
1762688118671,43.9839
1762688119671,43.8055
1762688120671,43.7492
1762688121671,43.5952
1762688122671,43.4735
1762688123671,43.1976
1762688124671,43.4025
1762688125671,43.0495
1762688126671,42.6955
1762688127671,42.2960
1762688128671,42.5152
1762688129671,42.1399
1762688130671,42.3743
1762688131671,42.2483
1762688132671,41.8984
1762688133671,41.5053
1762688134671,41.5547
1762688135671,41.9515
1762688136671,41.9396
1762688137671,42.2682
1762688138671,42.5948
1762688139671,42.8196
1762688140671,42.8111
1762688141671,42.4960
1762688142671,42.6348
1762688143671,42.7236
1762688144671,42.4520
1762688145671,42.7017
1762688146671,42.8209
1762688147671,42.5519
1762688148671,42.8534
1762688149671,43.1040
1762688150671,43.4286
1762688151671,43.1960
1762688152671,43.5580
1762688153671,43.6370
1762688154671,43.6600
1762688155671,43.4050
1762688156671,43.3584
1762688157671,43.1465
1762688158671,42.7834
1762688159671,42.4256
1762688160671,42.3114
1762688161671,42.5660
1762688162671,42.6819
1762688163671,42.5491
1762688164671,42.3863
1762688165671,42.2837
1762688166671,42.0217
1762688167671,42.0404
1762688168671,42.0063
1762688169671,42.3595
1762688170671,42.6934
1762688171671,42.3157
1762688172671,42.2817
1762688173671,42.4706
1762688174671,42.3163
1762688175671,42.5015
1762688176671,42.5084
1762688177671,42.6014
1762688178671,42.2551
1762688179671,42.4893
1762688180671,42.1710
1762688181671,41.9494
1762688182671,41.7921
1762688183671,41.9931
1762688184671,42.0177
1762688185671,41.8591
1762688186671,41.7463
1762688187671,41.9652
1762688188671,41.9601
1762688189671,41.8750
1762688190671,42.2531
1762688191671,42.4654
1762688192671,42.4379
1762688193671,42.0544
1762688194671,42.1081
1762688195671,41.7775
1762688196671,42.1155
1762688197671,42.4664
1762688198671,42.1463
1762688199671,42.3002
1762688200671,42.3289
1762688201671,42.2177
1762688202671,41.8291
1762688203671,41.8445
1762688204671,41.5206
1762688205671,41.2829
1762688206671,40.9070
1762688207671,40.5360
1762688208671,40.1941
1762688209671,39.8185
1762688210671,40.1222
1762688211671,40.4472
1762688212671,40.1626
1762688213671,40.4850
1762688214671,40.6868
1762688215671,41.0535
1762688216671,41.3929
1762688217671,41.6933
1762688218671,41.7542
1762688219671,41.7796
1762688220671,41.8204
1762688221671,41.8633
1762688222671,42.1588
1762688223671,41.8975
1762688224671,41.6473
1762688225671,41.5054
1762688226671,41.5187
1762688227671,41.2837
1762688228671,41.3861
1762688229671,41.6526
1762688230671,41.7308
1762688231671,41.6479
1762688232671,41.5902
1762688233671,41.3282
1762688234671,41.2448
1762688235671,41.4407
1762688236671,41.7600
1762688237671,41.5695
1762688238671,41.8453
1762688239671,41.9200
1762688240671,42.3139
1762688241671,42.6555
1762688242671,42.4245
1762688243671,42.1013
1762688244671,41.8648
1762688245671,41.9313
1762688246671,41.6691
1762688247671,41.7997
1762688248671,41.7523
1762688249671,41.4221
1762688250671,41.7318
1762688251671,41.7030
1762688252671,41.7811
1762688253671,41.9901
1762688254671,41.9183
1762688255671,42.0238
1762688256671,42.2400
1762688257671,42.0569
1762688258671,42.2580
1762688259671,42.4854
1762688260671,42.6847
1762688261671,42.3259
1762688262671,42.0260
1762688263671,42.2319
1762688264671,42.2512
1762688265671,42.3151
1762688266671,42.0827
1762688267671,41.8869
1762688268671,41.9586
1762688269671,42.2518
1762688270671,42.5469
1762688271671,42.4372
1762688272671,42.7250
1762688273671,42.5776
1762688274671,42.5639
1762688275671,42.7923
1762688276671,42.8402
1762688277671,43.1928
1762688278671,43.5478
1762688279671,43.1927
1762688280671,42.9803
1762688281671,42.7832
1762688282671,42.8840
1762688283671,42.6514
1762688284671,42.5195
1762688285671,42.7552
1762688286671,43.1123
1762688287671,42.7669
1762688288671,42.5497
1762688289671,42.7590
1762688290671,42.9127
1762688291671,42.7549
1762688292671,42.4516
1762688293671,42.2884
1762688294671,42.4277
1762688295671,42.0934
1762688296671,42.2958
1762688297671,42.2061
1762688298671,41.9738
1762688299671,42.2946
1762688300671,42.6636
1762688301671,42.6615
1762688302671,42.3566
1762688303671,42.1869
1762688304671,41.8053
1762688305671,41.9406
1762688306671,41.7880
1762688307671,41.8223
1762688308671,41.5412
1762688309671,41.3602
1762688310671,41.0984
1762688311671,41.0351
1762688312671,40.7001
1762688313671,40.6363
1762688314671,40.3201
1762688315671,39.9393
1762688316671,39.6772
1762688317671,39.7244
1762688318671,39.7031
1762688319671,39.8994
1762688320671,39.8667
1762688321671,39.8293
1762688322671,40.1222
1762688323671,39.9302
1762688324671,39.7891
1762688325671,39.4015
1762688326671,39.4055
1762688327671,39.6020
1762688328671,39.2205
1762688329671,39.0865
1762688330671,38.7588
1762688331671,39.1453
1762688332671,39.2154
1762688333671,39.3147
1762688334671,38.9481
1762688335671,39.3322
1762688336671,39.0956
1762688337671,38.6962
1762688338671,39.0508
1762688339671,38.7733
1762688340671,38.9821
1762688341671,39.0367
1762688342671,39.3181
1762688343671,39.1030
1762688344671,38.9668
1762688345671,39.2879
1762688346671,39.5208
1762688347671,39.1403
1762688348671,38.8851
1762688349671,38.6811
1762688350671,38.4525
1762688351671,38.2046
1762688352671,38.0239
1762688353671,38.3119
1762688354671,38.1183
1762688355671,37.9549
1762688356671,38.1860
1762688357671,37.8495
1762688358671,38.2371
1762688359671,38.5369
1762688360671,38.4978
1762688361671,38.5766
1762688362671,38.8540
1762688363671,39.2240
1762688364671,38.9149
1762688365671,38.7547
1762688366671,38.5419
1762688367671,38.8555
1762688368671,38.8026
1762688369671,38.8585
1762688370671,39.1351
1762688371671,38.9171
1762688372671,39.2052
1762688373671,39.5170
1762688374671,39.2266
1762688375671,39.5875
1762688376671,39.4454
1762688377671,39.3140
1762688378671,39.0649
1762688379671,38.9872
1762688380671,39.0444
1762688381671,39.3149
1762688382671,39.2752
1762688383671,39.4945
1762688384671,39.8693
1762688385671,39.5538
1762688386671,39.6202
1762688387671,39.2955
1762688388671,39.6092
1762688389671,39.6732
1762688390671,39.8174
1762688391671,39.8693
1762688392671,39.5557
1762688393671,39.3651
1762688394671,39.2726
1762688395671,39.5728
1762688396671,39.5827
1762688397671,39.9265
1762688398671,40.0148
1762688399671,40.3064
1762688400671,40.4367
1762688401671,40.7946
1762688402671,40.4349
1762688403671,40.4534
1762688404671,40.2609
1762688405671,40.0323
1762688406671,40.3486
1762688407671,39.9629
1762688408671,39.9518
1762688409671,40.2840
1762688410671,40.6651
1762688411671,40.4402
1762688412671,40.2296
1762688413671,40.0108
1762688414671,39.7522
1762688415671,39.8050
1762688416671,40.0111
1762688417671,39.7051
1762688418671,40.0506
1762688419671,39.9975
1762688420671,39.9598
1762688421671,39.9523
1762688422671,40.2696
1762688423671,39.9703
1762688424671,39.7009
1762688425671,39.3305
1762688426671,39.5069
1762688427671,39.4553
1762688428671,39.5593
1762688429671,39.5950
1762688430671,39.6660
1762688431671,39.5310
1762688432671,39.4473
1762688433671,39.5579
1762688434671,39.2962
1762688435671,39.0656
1762688436671,38.8907
1762688437671,39.1221
1762688438671,39.1394
1762688439671,39.2742
1762688440671,39.5091
1762688441671,39.8818
1762688442671,39.7084
1762688443671,39.9936
1762688444671,39.8176
1762688445671,40.1019
1762688446671,40.1612
1762688447671,39.8779
1762688448671,39.8857
1762688449671,39.9468
1762688450671,40.1280
1762688451671,39.7938
1762688452671,39.6595
1762688453671,39.5293
1762688454671,39.6044
1762688455671,39.6220
1762688456671,39.8936
1762688457671,40.1386
1762688458671,40.4882
1762688459671,40.2806
1762688460671,40.6602
1762688461671,40.7455
1762688462671,40.6465
1762688463671,40.3950
1762688464671,40.5476
1762688465671,40.4324
1762688466671,40.0479
1762688467671,39.6702
1762688468671,39.3795
1762688469671,39.4455
1762688470671,39.7046
1762688471671,39.4257
1762688472671,39.3594
1762688473671,39.5356
1762688474671,39.8125
1762688475671,40.0204
1762688476671,39.8928
1762688477671,39.8946
1762688478671,40.0083
1762688479671,39.6277
1762688480671,39.9316
1762688481671,40.1039
1762688482671,40.2334
1762688483671,40.0336
1762688484671,39.8540
1762688485671,39.5078
1762688486671,39.3967
1762688487671,39.1699
1762688488671,38.9336
1762688489671,39.2232
1762688490671,39.1233
1762688491671,39.4210
1762688492671,39.7311
1762688493671,39.3548
1762688494671,39.6523
1762688495671,39.9807
1762688496671,39.9183
1762688497671,39.8952
1762688498671,39.7829
1762688499671,39.7659
1762688500671,39.7261
1762688501671,39.3386
1762688502671,39.1188
1762688503671,38.7591
1762688504671,38.9602
1762688505671,38.7902
1762688506671,38.5015
1762688507671,38.3691
1762688508671,38.2421
1762688509671,38.1741
1762688510671,37.7811
1762688511671,37.4788
1762688512671,37.8169
1762688513671,38.0961
1762688514671,38.4294
1762688515671,38.7114
1762688516671,39.0076
1762688517671,38.9402
1762688518671,38.8373
1762688519671,38.9162
1762688520671,39.2813
1762688521671,39.1295
1762688522671,39.0256
1762688523671,39.1639
1762688524671,39.3060
1762688525671,39.6579
1762688526671,39.5371
1762688527671,39.1728
1762688528671,38.8736
1762688529671,38.8787
1762688530671,38.9781
1762688531671,39.1895
1762688532671,38.9627
1762688533671,39.0831
1762688534671,39.0153
1762688535671,38.7690
1762688536671,38.6017
1762688537671,38.6946
1762688538671,38.6909
1762688539671,38.8251
1762688540671,38.4955
1762688541671,38.8259
1762688542671,38.8420
1762688543671,39.0327
1762688544671,38.7282
1762688545671,38.9358
1762688546671,39.1590
1762688547671,38.9754
1762688548671,38.7741
1762688549671,38.6141
1762688550671,38.7812
1762688551671,38.7942
1762688552671,38.8786
1762688553671,38.8268
1762688554671,39.1151
1762688555671,38.8455
1762688556671,38.6495
1762688557671,38.4702
1762688558671,38.2099
1762688559671,38.0964
1762688560671,37.8153
1762688561671,37.6437
1762688562671,38.0166
1762688563671,38.3511
1762688564671,38.5514
1762688565671,38.6513
1762688566671,38.4733
1762688567671,38.4299
1762688568671,38.7362
1762688569671,38.6448
1762688570671,38.9746
1762688571671,38.8490
1762688572671,39.2335
1762688573671,38.9655
1762688574671,39.0752
1762688575671,39.0797
1762688576671,39.1414
1762688577671,39.1053
1762688578671,39.0741
1762688579671,38.6965
1762688580671,38.4708
1762688581671,38.7445
1762688582671,38.7430
1762688583671,38.8402
1762688584671,38.4440
1762688585671,38.2276
1762688586671,38.6262
1762688587671,38.7265
1762688588671,38.3406
1762688589671,38.4556
1762688590671,38.2949
1762688591671,38.2226
1762688592671,38.1702
1762688593671,38.2761
1762688594671,38.3798
1762688595671,38.3018
1762688596671,38.6828
1762688597671,38.4033
1762688598671,38.2891
1762688599671,38.2696
1762688600671,38.4219
1762688601671,38.1995
1762688602671,38.5372
1762688603671,38.3491
1762688604671,38.5402
1762688605671,38.1793
1762688606671,38.1304
1762688607671,37.9482
1762688608671,37.7974
1762688609671,37.6003
1762688610671,37.8835
1762688611671,38.1752
1762688612671,38.4346
1762688613671,38.1703
1762688614671,37.8944
1762688615671,37.7127
1762688616671,37.7737
1762688617671,38.0067
1762688618671,37.6497
1762688619671,37.5743
1762688620671,37.3612
1762688621671,37.0930
1762688622671,36.9452
1762688623671,37.1203
1762688624671,37.4446
1762688625671,37.2324
1762688626671,37.3142
1762688627671,37.1270
1762688628671,37.4725
1762688629671,37.6603
1762688630671,37.3808
1762688631671,37.6542
1762688632671,37.7646
1762688633671,37.7927
1762688634671,37.9601
1762688635671,38.2522
1762688636671,37.9468
1762688637671,38.2010
1762688638671,38.2542
1762688639671,38.5102
1762688640671,38.8446
1762688641671,38.5935
1762688642671,38.9231
1762688643671,38.8046
1762688644671,38.7055
1762688645671,38.8944
1762688646671,39.0694
1762688647671,39.2123
1762688648671,39.3323
1762688649671,39.6715
1762688650671,39.5192
1762688651671,39.6361
1762688652671,39.6448
1762688653671,39.3261
1762688654671,39.2218
1762688655671,39.1076
1762688656671,39.3585
1762688657671,39.1093
1762688658671,38.9431
1762688659671,38.9225
1762688660671,38.6223
1762688661671,38.9379
1762688662671,38.7091
1762688663671,39.0090
1762688664671,38.6550
1762688665671,38.9912
1762688666671,39.2201
1762688667671,39.2224
1762688668671,39.1142
1762688669671,39.1052
1762688670671,38.7467
1762688671671,38.4850
1762688672671,38.2188
1762688673671,38.5810
1762688674671,38.1850
1762688675671,38.0358
1762688676671,38.0041
1762688677671,37.8470
1762688678671,37.8533
1762688679671,37.5523
1762688680671,37.6601
1762688681671,37.6088
1762688682671,37.2380
1762688683671,37.5799
1762688684671,37.6253
1762688685671,37.8617
1762688686671,38.0380
1762688687671,38.0834
1762688688671,37.9393
1762688689671,38.2674
1762688690671,38.2543
1762688691671,38.4094
1762688692671,38.5397
1762688693671,38.5550
1762688694671,38.7322
1762688695671,38.6507
1762688696671,38.9490
1762688697671,39.0556
1762688698671,39.1642
1762688699671,39.4089
1762688700671,39.4870
1762688701671,39.4149
1762688702671,39.3835
1762688703671,39.7744
1762688704671,40.1670
1762688705671,40.4727
1762688706671,40.1176
1762688707671,40.4490
1762688708671,40.5462
1762688709671,40.4463
1762688710671,40.1871
1762688711671,40.5608
1762688712671,40.7935
1762688713671,40.9003
1762688714671,40.6594
1762688715671,40.9940
1762688716671,40.6122
1762688717671,40.3688
1762688718671,40.7129
1762688719671,40.4821
1762688720671,40.3342
1762688721671,40.0432
1762688722671,39.8357
1762688723671,39.4981
1762688724671,39.8455
1762688725671,39.5820
1762688726671,39.7139
1762688727671,40.0977
1762688728671,40.0211
1762688729671,39.9734
1762688730671,39.9019
1762688731671,40.1536
1762688732671,40.2069
1762688733671,40.2053
1762688734671,39.8176
1762688735671,39.7694
1762688736671,39.4484
1762688737671,39.4236
1762688738671,39.2061
1762688739671,39.5540
1762688740671,39.7149
1762688741671,39.7869
1762688742671,39.8926
1762688743671,39.7966
1762688744671,39.5353
1762688745671,39.4810
1762688746671,39.4628
1762688747671,39.0997
1762688748671,38.9642
1762688749671,39.2959
1762688750671,39.1286
1762688751671,39.0046
1762688752671,38.9252
1762688753671,38.7772
1762688754671,38.8436
1762688755671,38.7668
1762688756671,38.8838
1762688757671,38.9645
1762688758671,39.1660
1762688759671,39.2902
1762688760671,39.3782
1762688761671,39.4708
1762688762671,39.4585
1762688763671,39.6287
1762688764671,39.5335
1762688765671,39.8675
1762688766671,39.8696
1762688767671,39.8249
1762688768671,39.9462
1762688769671,40.0480
1762688770671,39.9168
1762688771671,39.5899
1762688772671,39.2152
1762688773671,39.1796
1762688774671,39.5533
1762688775671,39.6902
1762688776671,39.6377
1762688777671,39.4828
1762688778671,39.2735
1762688779671,39.3534
1762688780671,39.4183
1762688781671,39.4568
1762688782671,39.3163
1762688783671,39.5458
1762688784671,39.5475
1762688785671,39.3836
1762688786671,39.6890
1762688787671,39.5477
1762688788671,39.9174
1762688789671,40.2916
1762688790671,40.3304
1762688791671,40.5482
1762688792671,40.5149
1762688793671,40.1789
1762688794671,40.1224
1762688795671,40.1825
1762688796671,39.9289
1762688797671,39.6507
1762688798671,39.2799
1762688799671,39.6123
1762688800671,39.6238
1762688801671,39.3017
1762688802671,39.1676
1762688803671,39.3829
1762688804671,39.1315
1762688805671,39.2709
1762688806671,39.3272
1762688807671,39.4229
1762688808671,39.6989
1762688809671,39.4649
1762688810671,39.1816
1762688811671,39.3990
1762688812671,39.2844
1762688813671,39.6411
1762688814671,39.3136
1762688815671,39.4064
1762688816671,39.5256
1762688817671,39.5483
1762688818671,39.4512
1762688819671,39.7486
1762688820671,40.1212
1762688821671,39.9717
1762688822671,39.7391
1762688823671,39.7617
1762688824671,40.0160
1762688825671,39.7131
1762688826671,39.5651
1762688827671,39.4752
1762688828671,39.4538
1762688829671,39.0599
1762688830671,39.0283
1762688831671,38.7690
1762688832671,38.3957
1762688833671,38.1470
1762688834671,38.0355
1762688835671,38.1412
1762688836671,37.7919
1762688837671,37.7166
1762688838671,37.7635
1762688839671,37.9117
1762688840671,38.0254
1762688841671,37.7000
1762688842671,37.3221
1762688843671,37.1902
1762688844671,36.9839
1762688845671,37.2578
1762688846671,37.3459
1762688847671,37.7373
1762688848671,37.6411
1762688849671,37.7516
1762688850671,37.9697
1762688851671,38.1923
1762688852671,38.0346
1762688853671,38.1765
1762688854671,37.8201
1762688855671,38.2087
1762688856671,38.3210
1762688857671,38.0770
1762688858671,38.0058
1762688859671,38.0133
1762688860671,37.6173
1762688861671,37.7299
1762688862671,37.5705
1762688863671,37.6173
1762688864671,37.4035
1762688865671,37.7624
1762688866671,37.6253
1762688867671,37.7860
1762688868671,38.1023
1762688869671,38.2050
1762688870671,37.8725
1762688871671,37.8074
1762688872671,38.0865
1762688873671,37.9050
1762688874671,38.2496
1762688875671,37.9252
1762688876671,37.8372
1762688877671,37.7493
1762688878671,37.4889
1762688879671,37.3586
1762688880671,37.6572
1762688881671,37.2684
1762688882671,37.1296
1762688883671,37.1686
1762688884671,37.3952
1762688885671,37.6599
1762688886671,37.8397
1762688887671,38.1723
1762688888671,38.2339
1762688889671,38.0739
1762688890671,38.1073
1762688891671,38.2739
1762688892671,38.6658
1762688893671,38.4760
1762688894671,38.7530
1762688895671,39.0833
1762688896671,38.8366
1762688897671,39.0658
1762688898671,39.2010
1762688899671,38.9738
1762688900671,39.2972
1762688901671,39.2503
1762688902671,39.0113
1762688903671,39.0712
1762688904671,39.1268
1762688905671,38.7962
1762688906671,38.5304
1762688907671,38.2560
1762688908671,38.2359
1762688909671,38.4515
1762688910671,38.6533
1762688911671,38.6054
1762688912671,38.7429
1762688913671,38.4295
1762688914671,38.1029
1762688915671,38.4548
1762688916671,38.6605
1762688917671,38.7242
1762688918671,38.5854
1762688919671,38.6496
1762688920671,38.2511
1762688921671,38.4736
1762688922671,38.7371
1762688923671,38.9882
1762688924671,38.6024
1762688925671,38.2466
1762688926671,38.2199
1762688927671,38.0007
1762688928671,38.2494
1762688929671,38.2615
1762688930671,38.4871
1762688931671,38.8191
1762688932671,38.5229
1762688933671,38.2775
1762688934671,37.8787
1762688935671,38.0629
1762688936671,37.9405
1762688937671,37.7584
1762688938671,37.5914
1762688939671,37.4019
1762688940671,37.1456
1762688941671,37.1390
1762688942671,37.0422
1762688943671,37.0246
1762688944671,37.1473
1762688945671,37.2028
1762688946671,36.8657
1762688947671,37.0571
1762688948671,36.8545
1762688949671,36.9326
1762688950671,37.2490
1762688951671,36.9184
1762688952671,36.9556
1762688953671,37.0107
1762688954671,37.1861
1762688955671,37.3016
1762688956671,37.0970
1762688957671,36.7054
1762688958671,36.8133
1762688959671,36.4281
1762688960671,36.5407
1762688961671,36.7632
1762688962671,36.8019
1762688963671,36.7472
1762688964671,36.3532
1762688965671,36.3855
1762688966671,36.1817
1762688967671,36.5593
1762688968671,36.6378
1762688969671,36.3626
1762688970671,36.2655
1762688971671,36.2838
1762688972671,36.5686
1762688973671,36.3805
1762688974671,36.1558
1762688975671,35.7745
1762688976671,35.8042
1762688977671,35.6846
1762688978671,35.7138
1762688979671,35.6785
1762688980671,35.8505
1762688981671,35.5030
1762688982671,35.6984
1762688983671,35.6631
1762688984671,35.8501
1762688985671,36.2056
1762688986671,36.0418
1762688987671,36.4255
1762688988671,36.4492
1762688989671,36.3815
1762688990671,36.4441
1762688991671,36.2655
1762688992671,35.9624
1762688993671,36.2781
1762688994671,36.5772
1762688995671,36.5331
1762688996671,36.6209
1762688997671,36.8999
1762688998671,37.1254
1762688999671,37.1001
1762689000671,36.9389
1762689001671,36.7018
1762689002671,36.8698
1762689003671,37.1963
1762689004671,36.8516
1762689005671,36.9894
1762689006671,36.8761
1762689007671,37.2707
1762689008671,37.4978
1762689009671,37.1915
1762689010671,36.8639
1762689011671,36.6736
1762689012671,36.2878
1762689013671,36.2189
1762689014671,36.3967
1762689015671,36.2159
1762689016671,36.0529
1762689017671,35.8298
1762689018671,35.6800
1762689019671,35.2925
1762689020671,34.9474
1762689021671,35.1528
1762689022671,35.0168
1762689023671,34.6646
1762689024671,34.8981
1762689025671,35.2839
1762689026671,35.1857
1762689027671,35.2073
1762689028671,34.8575
1762689029671,34.8944
1762689030671,35.1939
1762689031671,34.8047
1762689032671,34.4077
1762689033671,34.3659
1762689034671,34.0213
1762689035671,34.2308
1762689036671,34.2985
1762689037671,33.9695
1762689038671,34.0212
1762689039671,33.7172
1762689040671,34.0451
1762689041671,33.8534
1762689042671,33.7821
1762689043671,34.1269
1762689044671,34.1207
1762689045671,33.9696
1762689046671,33.6415
1762689047671,33.6180
1762689048671,33.4163
1762689049671,33.5007
1762689050671,33.8002
1762689051671,34.1396
1762689052671,34.4755
1762689053671,34.4822
1762689054671,34.6260
1762689055671,34.9134
1762689056671,34.6086
1762689057671,34.2933
1762689058671,34.6568
1762689059671,35.0498
1762689060671,35.0314
1762689061671,34.8626
1762689062671,34.4777
1762689063671,34.2936
1762689064671,33.9293
1762689065671,34.2012
1762689066671,34.5946
1762689067671,34.6451
1762689068671,34.6874
1762689069671,34.3025
1762689070671,34.3261
1762689071671,34.6742
1762689072671,34.6372
1762689073671,35.0322
1762689074671,34.7456
1762689075671,34.3888
1762689076671,34.2710
1762689077671,34.0643
1762689078671,33.9779
1762689079671,34.1792
1762689080671,34.4602
1762689081671,34.4486
1762689082671,34.3763
1762689083671,34.2311
1762689084671,34.1774
1762689085671,34.3240
1762689086671,34.5577
1762689087671,34.7499
1762689088671,34.6928
1762689089671,34.3747
1762689090671,34.6303
1762689091671,34.5903
1762689092671,34.7685
1762689093671,34.5674
1762689094671,34.9247
1762689095671,34.6718
1762689096671,34.7194
1762689097671,34.9919
1762689098671,35.0901
1762689099671,35.2850
1762689100671,34.8996
1762689101671,35.0269
1762689102671,34.9391
1762689103671,34.6122
1762689104671,34.6282
1762689105671,34.2791
1762689106671,34.4863
1762689107671,34.7358
1762689108671,34.5493
1762689109671,34.8222
1762689110671,35.1115
1762689111671,34.9928
1762689112671,35.2398
1762689113671,35.0645
1762689114671,35.2228
1762689115671,35.2614
1762689116671,35.5680
1762689117671,35.8444
1762689118671,35.9753
1762689119671,35.9733
1762689120671,35.7492
1762689121671,35.8978
1762689122671,36.1717
1762689123671,36.3483
1762689124671,36.4026
1762689125671,36.4043
1762689126671,36.2406
1762689127671,36.5151
1762689128671,36.2086
1762689129671,36.5403
1762689130671,36.3257
1762689131671,35.9875
1762689132671,36.3210
1762689133671,36.2159
1762689134671,36.2844
1762689135671,36.0251
1762689136671,36.1442
1762689137671,36.1159
1762689138671,36.1839
